,resId,siteNo,hiveNo,frameNo,hour,paramText,anMethText,resVal,resUnit,resUnit_desc,resValUncert,resValUncertSD,resQualValue,date
159308,CW210311,3,1,,3,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-19 03:00:00
159313,CW210315,3,1,,8,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-19 08:00:00
159320,CW210323,3,1,,16,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-19 16:00:00
159323,CW210327,3,1,,20,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-19 20:00:00
159328,CW210331,3,1,,0,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-20 00:00:00
159337,CW210339,3,1,,9,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 09:00:00
159340,CW210343,3,1,,13,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 13:00:00
159343,CW210347,3,1,,17,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 17:00:00
159352,CW210355,3,1,,2,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-21 02:00:00
159357,CW211296,3,1,,9,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-02 09:00:00
159360,CW211300,3,1,,13,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-11-02 13:00:00
159367,CW211308,3,1,,21,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-02 21:00:00
159376,CW211312,3,1,,2,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-03 02:00:00
159377,CW211316,3,1,,6,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-03 06:00:00
159388,CW211328,3,1,,18,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-03 18:00:00
159395,CW211332,3,1,,23,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-03 23:00:00
159400,CW211340,3,1,,7,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-04 07:00:00
159405,CW211344,3,1,,11,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-04 11:00:00
159408,CW211348,3,1,,15,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-04 15:00:00
159479,CW209356,3,1,,9,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-08-08 09:00:00
159484,CW209361,3,1,,14,Colony weight,Automatic recording,15.3,G167A,Kilogram,,,,2019-08-08 14:00:00
159493,CW209365,3,1,,18,Colony weight,Automatic recording,15.1,G167A,Kilogram,,,,2019-08-08 18:00:00
159496,CW209373,3,1,,3,Colony weight,Automatic recording,15.0,G167A,Kilogram,,,,2019-08-09 03:00:00
159499,CW209378,3,1,,7,Colony weight,Automatic recording,14.9,G167A,Kilogram,,,,2019-08-09 07:00:00
159504,CW209382,3,1,,12,Colony weight,Automatic recording,14.6,G167A,Kilogram,,,,2019-08-09 12:00:00
159513,CW209390,3,1,,20,Colony weight,Automatic recording,14.9,G167A,Kilogram,,,,2019-08-09 20:00:00
159516,CW209394,3,1,,0,Colony weight,Automatic recording,14.9,G167A,Kilogram,,,,2019-08-10 00:00:00
159519,CW209398,3,1,,4,Colony weight,Automatic recording,14.9,G167A,Kilogram,,,,2019-08-10 04:00:00
159532,CW209406,3,1,,13,Colony weight,Automatic recording,14.6,G167A,Kilogram,,,,2019-08-10 13:00:00
159533,CW209410,3,1,,17,Colony weight,Automatic recording,14.9,G167A,Kilogram,,,,2019-08-10 17:00:00
159536,CW209414,3,1,,21,Colony weight,Automatic recording,14.8,G167A,Kilogram,,,,2019-08-10 21:00:00
159543,CW210361,3,1,,8,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-21 08:00:00
159548,CW210365,3,1,,12,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-21 12:00:00
159553,CW210369,3,1,,16,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-21 16:00:00
159562,CW210377,3,1,,1,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-22 01:00:00
159563,CW210381,3,1,,5,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-22 05:00:00
159572,CW210385,3,1,,9,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-22 09:00:00
159577,CW210393,3,1,,17,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-22 17:00:00
159582,CW210397,3,1,,22,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-22 22:00:00
159583,CW210401,3,1,,2,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-23 02:00:00
159592,CW210409,3,1,,10,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-23 10:00:00
159597,CW210413,3,1,,14,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-23 14:00:00
159602,CW210417,3,1,,19,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-23 19:00:00
159611,CW211362,3,1,,6,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-05 06:00:00
159612,CW211366,3,1,,10,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-05 10:00:00
159617,CW211370,3,1,,15,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-05 15:00:00
159624,CW211378,3,1,,23,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-05 23:00:00
159631,CW211382,3,1,,3,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-06 03:00:00
159632,CW211386,3,1,,7,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-06 07:00:00
159649,CW211398,3,1,,20,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-11-06 20:00:00
159650,CW211402,3,1,,0,Colony weight,Automatic recording,22.5,G167A,Kilogram,,,,2019-11-07 00:00:00
159655,CW211410,3,1,,9,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-11-07 09:00:00
159660,CW211414,3,1,,13,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-11-07 13:00:00
159729,CW209420,3,1,,3,Colony weight,Automatic recording,14.7,G167A,Kilogram,,,,2019-08-11 03:00:00
159738,CW209428,3,1,,12,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-08-11 12:00:00
159739,CW209432,3,1,,16,Colony weight,Automatic recording,14.4,G167A,Kilogram,,,,2019-08-11 16:00:00
159744,CW209436,3,1,,20,Colony weight,Automatic recording,29.2,G167A,Kilogram,,,,2019-08-11 20:00:00
159753,CW209444,3,1,,4,Colony weight,Automatic recording,29.1,G167A,Kilogram,,,,2019-08-12 04:00:00
159758,CW209448,3,1,,9,Colony weight,Automatic recording,28.9,G167A,Kilogram,,,,2019-08-12 09:00:00
159759,CW209452,3,1,,13,Colony weight,Automatic recording,28.7,G167A,Kilogram,,,,2019-08-12 13:00:00
159768,CW209460,3,1,,21,Colony weight,Automatic recording,28.6,G167A,Kilogram,,,,2019-08-12 21:00:00
159773,CW209464,3,1,,1,Colony weight,Automatic recording,28.5,G167A,Kilogram,,,,2019-08-13 01:00:00
159778,CW209468,3,1,,5,Colony weight,Automatic recording,28.5,G167A,Kilogram,,,,2019-08-13 05:00:00
159787,CW209476,3,1,,14,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-08-13 14:00:00
159788,CW210419,3,1,,21,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-23 21:00:00
159793,CW210423,3,1,,1,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-24 01:00:00
159806,CW210431,3,1,,9,Colony weight,Automatic recording,27.7,G167A,Kilogram,,,,2019-09-24 09:00:00
159807,CW210435,3,1,,13,Colony weight,Automatic recording,27.7,G167A,Kilogram,,,,2019-09-24 13:00:00
159808,CW210439,3,1,,18,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-24 18:00:00
159817,CW210447,3,1,,2,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-25 02:00:00
159820,CW210451,3,1,,6,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-25 06:00:00
159827,CW210455,3,1,,10,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-25 10:00:00
159832,CW210463,3,1,,19,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-25 19:00:00
159837,CW210467,3,1,,23,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-25 23:00:00
159840,CW210471,3,1,,3,Colony weight,Automatic recording,27.8,G167A,Kilogram,,,,2019-09-26 03:00:00
159847,CW210479,3,1,,12,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-09-26 12:00:00
159852,CW211420,3,1,,19,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-11-07 19:00:00
159857,CW211424,3,1,,23,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-11-07 23:00:00
159866,CW211432,3,1,,8,Colony weight,Automatic recording,22.5,G167A,Kilogram,,,,2019-11-08 08:00:00
159867,CW211436,3,1,,12,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-11-08 12:00:00
159872,CW211440,3,1,,16,Colony weight,Automatic recording,22.3,G167A,Kilogram,,,,2019-11-08 16:00:00
159885,CW211448,3,1,,1,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-11-09 01:00:00
159886,CW211452,3,1,,5,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-11-09 05:00:00
159887,CW211456,3,1,,9,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-11-09 09:00:00
159900,CW211468,3,1,,22,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-11-09 22:00:00
159905,CW211472,3,1,,2,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-11-10 02:00:00
159976,CW209482,3,1,,20,Colony weight,Automatic recording,27.5,G167A,Kilogram,,,,2019-08-13 20:00:00
159983,CW209486,3,1,,0,Colony weight,Automatic recording,27.4,G167A,Kilogram,,,,2019-08-14 00:00:00
159984,CW209490,3,1,,5,Colony weight,Automatic recording,27.3,G167A,Kilogram,,,,2019-08-14 05:00:00
159993,CW209498,3,1,,13,Colony weight,Automatic recording,26.3,G167A,Kilogram,,,,2019-08-14 13:00:00
159996,CW209502,3,1,,17,Colony weight,Automatic recording,26.1,G167A,Kilogram,,,,2019-08-14 17:00:00
160003,CW209506,3,1,,21,Colony weight,Automatic recording,26.0,G167A,Kilogram,,,,2019-08-14 21:00:00
160008,CW209514,3,1,,6,Colony weight,Automatic recording,25.6,G167A,Kilogram,,,,2019-08-15 06:00:00
160013,CW209518,3,1,,11,Colony weight,Automatic recording,25.2,G167A,Kilogram,,,,2019-08-15 11:00:00
160016,CW209522,3,1,,15,Colony weight,Automatic recording,25.3,G167A,Kilogram,,,,2019-08-15 15:00:00
160023,CW209530,3,1,,23,Colony weight,Automatic recording,25.0,G167A,Kilogram,,,,2019-08-15 23:00:00
160028,CW209534,3,1,,4,Colony weight,Automatic recording,24.8,G167A,Kilogram,,,,2019-08-16 04:00:00
160033,CW209538,3,1,,8,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-08-16 08:00:00
160042,CW210486,3,1,,18,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-09-26 18:00:00
160043,CW210490,3,1,,22,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-09-26 22:00:00
160048,CW210494,3,1,,2,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-09-27 02:00:00
160057,CW210502,3,1,,11,Colony weight,Automatic recording,24.7,G167A,Kilogram,,,,2019-09-27 11:00:00
160062,CW210506,3,1,,15,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-09-27 15:00:00
160063,CW210510,3,1,,19,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-09-27 19:00:00
160072,CW210518,3,1,,3,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-09-28 03:00:00
160077,CW210522,3,1,,8,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-09-28 08:00:00
160082,CW210526,3,1,,12,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-09-28 12:00:00
160087,CW210534,3,1,,20,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-09-28 20:00:00
160092,CW210538,3,1,,0,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-09-29 00:00:00
160097,CW210542,3,1,,5,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-09-29 05:00:00
160104,CW211486,3,1,,17,Colony weight,Automatic recording,22.3,G167A,Kilogram,,,,2019-11-10 17:00:00
160107,CW211490,3,1,,21,Colony weight,Automatic recording,22.3,G167A,Kilogram,,,,2019-11-10 21:00:00
160112,CW211494,3,1,,1,Colony weight,Automatic recording,22.3,G167A,Kilogram,,,,2019-11-11 01:00:00
160121,CW211502,3,1,,9,Colony weight,Automatic recording,22.3,G167A,Kilogram,,,,2019-11-11 09:00:00
160124,CW211506,3,1,,14,Colony weight,Automatic recording,22.2,G167A,Kilogram,,,,2019-11-11 14:00:00
160127,CW211510,3,1,,18,Colony weight,Automatic recording,22.2,G167A,Kilogram,,,,2019-11-11 18:00:00
160136,CW211518,3,1,,2,Colony weight,Automatic recording,22.2,G167A,Kilogram,,,,2019-11-12 02:00:00
160141,CW211522,3,1,,6,Colony weight,Automatic recording,22.2,G167A,Kilogram,,,,2019-11-12 06:00:00
160144,CW211526,3,1,,11,Colony weight,Automatic recording,22.2,G167A,Kilogram,,,,2019-11-12 11:00:00
160159,CW211538,3,1,,23,Colony weight,Automatic recording,22.2,G167A,Kilogram,,,,2019-11-12 23:00:00
160224,CW209544,3,1,,14,Colony weight,Automatic recording,24.1,G167A,Kilogram,,,,2019-08-16 14:00:00
160233,CW209552,3,1,,22,Colony weight,Automatic recording,24.0,G167A,Kilogram,,,,2019-08-16 22:00:00
160238,CW209556,3,1,,3,Colony weight,Automatic recording,24.0,G167A,Kilogram,,,,2019-08-17 03:00:00
160239,CW209560,3,1,,7,Colony weight,Automatic recording,24.1,G167A,Kilogram,,,,2019-08-17 07:00:00
160248,CW209568,3,1,,15,Colony weight,Automatic recording,24.0,G167A,Kilogram,,,,2019-08-17 15:00:00
160253,CW209572,3,1,,19,Colony weight,Automatic recording,23.9,G167A,Kilogram,,,,2019-08-17 19:00:00
160258,CW209576,3,1,,0,Colony weight,Automatic recording,23.9,G167A,Kilogram,,,,2019-08-18 00:00:00
160263,CW209584,3,1,,8,Colony weight,Automatic recording,23.9,G167A,Kilogram,,,,2019-08-18 08:00:00
160268,CW209588,3,1,,12,Colony weight,Automatic recording,23.7,G167A,Kilogram,,,,2019-08-18 12:00:00
160277,CW209592,3,1,,16,Colony weight,Automatic recording,23.9,G167A,Kilogram,,,,2019-08-18 16:00:00
160280,CW209600,3,1,,1,Colony weight,Automatic recording,23.8,G167A,Kilogram,,,,2019-08-19 01:00:00
160283,CW210544,3,1,,7,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-09-29 07:00:00
160288,CW210548,3,1,,11,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-09-29 11:00:00
160297,CW210556,3,1,,19,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-09-29 19:00:00
160300,CW210560,3,1,,23,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-09-29 23:00:00
160303,CW210564,3,1,,4,Colony weight,Automatic recording,24.6,G167A,Kilogram,,,,2019-09-30 04:00:00
160316,CW210572,3,1,,12,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-09-30 12:00:00
160317,CW210576,3,1,,16,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-09-30 16:00:00
160320,CW210580,3,1,,20,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-09-30 20:00:00
160327,CW210588,3,1,,5,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-01 05:00:00
160332,CW210592,3,1,,9,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-01 09:00:00
160337,CW210596,3,1,,13,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-01 13:00:00
160346,CW210604,3,1,,22,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-01 22:00:00
160347,CW211544,3,1,,6,Colony weight,Automatic recording,22.2,G167A,Kilogram,,,,2019-11-13 06:00:00
160356,CW211548,3,1,,10,Colony weight,Automatic recording,22.2,G167A,Kilogram,,,,2019-11-13 10:00:00
160361,CW211556,3,1,,18,Colony weight,Automatic recording,22.1,G167A,Kilogram,,,,2019-11-13 18:00:00
160366,CW211560,3,1,,22,Colony weight,Automatic recording,22.2,G167A,Kilogram,,,,2019-11-13 22:00:00
160367,CW211564,3,1,,3,Colony weight,Automatic recording,22.1,G167A,Kilogram,,,,2019-11-14 03:00:00
160376,CW211576,3,1,,12,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-14 12:00:00
160381,CW211580,3,1,,16,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-14 16:00:00
160386,CW211585,3,1,,20,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-14 20:00:00
160395,CW211593,3,1,,5,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-15 05:00:00
160396,CW211597,3,1,,9,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-15 09:00:00
160401,CW211601,3,1,,13,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-15 13:00:00
160473,CW209606,3,1,,7,Colony weight,Automatic recording,23.8,G167A,Kilogram,,,,2019-08-19 07:00:00
160476,CW209610,3,1,,11,Colony weight,Automatic recording,23.6,G167A,Kilogram,,,,2019-08-19 11:00:00
160479,CW209614,3,1,,15,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-08-19 15:00:00
160488,CW209622,3,1,,0,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-08-20 00:00:00
160493,CW209626,3,1,,4,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-08-20 04:00:00
160496,CW209630,3,1,,8,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-08-20 08:00:00
160503,CW209638,3,1,,17,Colony weight,Automatic recording,31.8,G167A,Kilogram,,,,2019-08-20 17:00:00
160512,CW209642,3,1,,21,Colony weight,Automatic recording,31.8,G167A,Kilogram,,,,2019-08-20 21:00:00
160513,CW209646,3,1,,1,Colony weight,Automatic recording,31.8,G167A,Kilogram,,,,2019-08-21 01:00:00
160522,CW209654,3,1,,9,Colony weight,Automatic recording,31.6,G167A,Kilogram,,,,2019-08-21 09:00:00
160523,CW209658,3,1,,13,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-21 13:00:00
160528,CW209662,3,1,,18,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-21 18:00:00
160537,CW210610,3,1,,4,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 04:00:00
160542,CW210614,3,1,,8,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 08:00:00
160543,CW210618,3,1,,12,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-02 12:00:00
160552,CW210626,3,1,,21,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 21:00:00
160557,CW210630,3,1,,1,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-03 01:00:00
160562,CW210634,3,1,,5,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-03 05:00:00
160571,CW210642,3,1,,14,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-03 14:00:00
160572,CW210646,3,1,,18,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-03 18:00:00
160577,CW210650,3,1,,22,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-03 22:00:00
160590,CW210658,3,1,,6,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-04 06:00:00
160591,CW210662,3,1,,11,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 11:00:00
160592,CW210666,3,1,,15,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 15:00:00
160601,CW211616,3,1,,5,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 05:00:00
160604,CW211620,3,1,,9,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 09:00:00
160611,CW211624,3,1,,13,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 13:00:00
160616,CW211632,3,1,,22,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 22:00:00
160621,CW211636,3,1,,2,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 02:00:00
160624,CW211640,3,1,,6,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 06:00:00
160631,CW211648,3,1,,14,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 14:00:00
160636,CW211652,3,1,,19,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 19:00:00
160641,CW211656,3,1,,23,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 23:00:00
160650,CW211664,3,1,,7,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-18 07:00:00
160651,CW211669,3,1,,12,Colony weight,Automatic recording,14.4,G167A,Kilogram,,,,2019-11-18 12:00:00
160656,CW208661,3,1,,10,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-07-09 10:00:00
160669,CW208673,3,1,,22,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-07-09 22:00:00
160672,CW208677,3,1,,3,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-07-10 03:00:00
160679,CW208685,3,1,,11,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-07-10 11:00:00
160684,CW208689,3,1,,15,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-07-10 15:00:00
160689,CW208693,3,1,,19,Colony weight,Automatic recording,23.6,G167A,Kilogram,,,,2019-07-10 19:00:00
160698,CW208701,3,1,,4,Colony weight,Automatic recording,23.7,G167A,Kilogram,,,,2019-07-11 04:00:00
160699,CW208705,3,1,,8,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-07-11 08:00:00
160708,CW208709,3,1,,12,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-07-11 12:00:00
160713,CW208717,3,1,,20,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-07-11 20:00:00
160718,CW208721,3,1,,1,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-07-12 01:00:00
160719,CW209668,3,1,,0,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-22 00:00:00
160728,CW209676,3,1,,8,Colony weight,Automatic recording,31.1,G167A,Kilogram,,,,2019-08-22 08:00:00
160733,CW209680,3,1,,17,Colony weight,Automatic recording,30.7,G167A,Kilogram,,,,2019-08-22 17:00:00
160738,CW209684,3,1,,21,Colony weight,Automatic recording,30.8,G167A,Kilogram,,,,2019-08-22 21:00:00
160747,CW209692,3,1,,5,Colony weight,Automatic recording,30.7,G167A,Kilogram,,,,2019-08-23 05:00:00
160748,CW209696,3,1,,9,Colony weight,Automatic recording,30.4,G167A,Kilogram,,,,2019-08-23 09:00:00
160753,CW209700,3,1,,14,Colony weight,Automatic recording,30.0,G167A,Kilogram,,,,2019-08-23 14:00:00
160760,CW209708,3,1,,22,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-23 22:00:00
